playerId,season,팀명,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,BB,HBP,SO,SLG,OBP,PA,TB,CS,SAC,SF,ERA,CG,SHO,W,L,SV,HLD,WPCT,TBF,NP,IP,ER
50105,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53103,2025,LG,0.107,22,28,5,3,0,0,0,2,7,3,0,6,0.107,0.194,,,,,,,,,,,,,,,,,
55116,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53104,2025,LG,0.298,31,47,11,14,2,0,0,3,2,8,1,5,0.34,0.411,,,,,,,,,,,,,,,,,
69100,2025,LG,0.289,129,336,40,97,16,2,1,38,10,,,,,,390,120,5,12,0,,,,,,,,,,,,
53168,2025,LG,0,8,4,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,
77263,2025,LG,,12,,,7,1,0,0,,,,,,,,,,,,,1.46,0,0,1,0,1,4,1,51,182,12 1/3,
66145,2025,LG,0.257,29,,19,26,,,4,,,21,1,15,,,,,,,,5.06,,,3,1,0,3,0.75,,,26 2/3,15
54107,2025,LG,0.286,37,49,12,14,6,0,0,3,3,5,1,13,0.408,0.364,,,,,,,,,,,,,,,,,
67504,2025,LG,0.182,13,11,0,2,0,0,0,1,1,,,,,,13,2,0,0,1,,,,,,,,,,,,
53144,2025,LG,0.214,12,42,7,9,2,0,2,5,2,7,0,12,0.405,0.327,,,,,,,,,,,,,,,,,
52105,2025,LG,0.2,7,5,0,1,0,0,0,1,0,,,,,,5,1,0,0,0,,,,,,,,,,,,
69105,2025,LG,0.29,65,193,28,56,5,0,4,29,0,28,8,37,0.378,0.398,,,,,,,,,,,,,,,,,
50115,2025,LG,0.228,37,57,11,13,1,0,0,2,1,9,1,7,0.246,0.343,,,,,,,,,,,,,,,,,
55167,2025,LG,,64,,,48,13,0,2,,,,,,,,,,,,,2.31,0,0,3,2,1,7,0.6,248,929,58 1/3,
68130,2025,LG,0.302,27,,21,29,,,2,,,20,0,19,,,,,,,,6.48,,,1,0,0,5,1,,,25,18
55129,2025,LG,0.21,16,,31,35,,,7,,,29,2,45,,,,,,,,5.44,,,4,2,0,2,0.667,,,44 2/3,27
64596,2025,LG,,6,,,8,3,0,0,,,,,,,,,,,,,12.46,0,0,0,0,0,0,-,26,108,4 1/3,
68109,2025,LG,0.233,18,,15,17,,,2,,,15,2,10,,,,,,,,6.52,,,1,1,0,1,0.5,,,19 1/3,14
55122,2025,LG,,2,,,2,0,0,2,,,,,,,,,,,,,5.4,0,0,0,0,0,0,-,7,31,1 2/3,
66162,2025,LG,0.2,16,15,3,3,0,0,1,1,0,,,,,,17,6,2,0,0,,,,,,,,,,,,
65411,2025,LG,,1,,,0,0,0,0,,,,,,,,,,,,,27,0,0,0,1,0,0,0,5,23,01월 03일,
62558,2025,LG,1,2,1,1,1,0,0,0,0,0,,,,,,2,1,0,0,0,,,,,,,,,,,,
51104,2025,LG,0.2,3,,5,1,,,0,,,7,1,0,,,,,,,,27,,,0,0,0,0,-,,,1 1/3,4
75867,2025,LG,,76,,,60,6,3,7,,,,,,,,,,,,,3.52,0,0,6,4,1,33,0.6,285,1203,69,
51154,2025,LG,,3,,,9,3,0,2,,,,,,,,,,,,,11.25,0,0,0,0,0,0,-,21,83,4,
76290,2025,LG,0.3,137,473,66,142,24,0,12,89,4,,,,,,541,202,0,0,1,,,,,,,,,,,,
54166,2025,LG,0.4,10,5,3,2,1,0,0,0,0,,,,,,6,3,0,0,0,,,,,,,,,,,,
51103,2025,LG,0.4,3,,9,6,,,0,,,5,1,3,,,,,,,,18,,,0,1,0,0,0,,,3,6
69102,2025,LG,0.279,138,506,91,141,21,1,24,108,3,,,,,,598,236,1,0,9,,,,,,,,,,,,
68119,2025,LG,0.31,132,464,57,144,20,2,3,70,4,,,,,,531,177,3,0,9,,,,,,,,,,,,
52121,2025,LG,0.167,21,30,5,5,0,0,2,4,0,,,,,,33,11,0,0,0,,,,,,,,,,,,
54123,2025,LG,0.143,7,14,4,2,1,0,0,0,0,0,2,6,0.214,0.25,,,,,,,,,,,,,,,,,
55164,2025,LG,0.269,38,52,12,14,2,0,2,13,0,,,,,,57,22,0,0,1,,,,,,,,,,,,
79365,2025,LG,0.255,136,444,57,113,25,0,22,75,4,,,,,,514,204,0,3,5,,,,,,,,,,,,
53139,2025,LG,,44,,,36,5,1,5,,,,,,,,,,,,,4.89,0,0,3,4,4,10,0.429,168,638,38 2/3,
51112,2025,LG,0.154,13,26,2,4,2,0,0,2,0,2,1,4,0.231,0.241,,,,,,,,,,,,,,,,,
55121,2025,LG,,2,,,0,0,0,0,,,,,,,,,,,,,13.5,0,0,0,0,0,0,-,9,35,1 1/3,
62415,2025,LG,0.28,141,435,79,122,18,2,3,43,49,,,,,,535,153,14,21,4,,,,,,,,,,,,
63145,2025,LG,,14,,,9,4,0,1,,,,,,,,,,,,,5.54,0,0,0,0,0,1,-,56,234,13,
68096,2025,LG,0.186,17,,11,8,,,0,,,11,2,18,,,,,,,,6,,,0,0,0,3,-,,,12,8
65109,2025,LG,,32,,,27,2,1,2,,,,,,,,,,,,,3.99,0,0,1,0,0,2,1,143,572,29 1/3,
55160,2025,LG,0.282,64,170,30,48,16,1,7,38,2,19,4,48,0.512,0.364,,,,,,,,,,,,,,,,,
68159,2025,LG,,12,,,10,0,0,2,,,,,,,,,,,,,9,0,0,0,0,0,0,-,45,201,9,
55118,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54156,2025,LG,0.2,9,15,3,3,0,0,0,1,1,,,,,,16,3,0,0,0,,,,,,,,,,,,
67143,2025,LG,,29,,,150,20,2,8,,,,,,,,,,,,,3.39,0,0,11,6,0,0,0.647,633,2448,151 1/3,
53105,2025,LG,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
51111,2025,LG,,27,,,142,23,1,14,,,,,,,,,,,,,3.5,0,0,11,5,0,0,0.688,607,2437,139,
68110,2025,LG,0.211,66,147,18,31,9,1,3,20,2,,,,,,166,51,2,1,1,,,,,,,,,,,,
65207,2025,LG,0.314,132,455,87,143,14,7,1,60,15,,,,,,530,174,9,6,4,,,,,,,,,,,,
54108,2025,LG,0.258,37,89,20,23,3,1,0,8,0,15,4,17,0.315,0.389,,,,,,,,,,,,,,,,,
61411,2025,LG,0.267,8,,9,8,,,0,,,12,2,15,,,,,,,,10.57,,,1,0,0,1,1,,,7 2/3,9
55109,2025,LG,0.214,5,,2,3,,,1,,,3,1,3,,,,,,,,4.91,,,0,0,0,0,-,,,3 2/3,2
65115,2025,LG,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0.25,,,,,,,,,,,,,,,,,
52123,2025,LG,0.333,1,,2,1,,,0,,,2,0,0,,,,,,,,27,,,0,0,0,0,-,,,02월 03일,2
52124,2025,LG,0.306,63,183,37,56,12,3,3,33,4,27,0,22,0.454,0.393,,,,,,,,,,,,,,,,,
54119,2025,LG,,14,,,53,14,0,7,,,,,,,,,,,,,4.23,0,0,4,4,0,0,0.5,276,1142,66,
53123,2025,LG,0.317,113,416,81,132,25,1,31,94,3,,,,,,487,252,0,0,10,,,,,,,,,,,,
79109,2025,LG,0.25,124,408,55,102,23,1,15,60,9,,,,,,461,172,7,7,6,,,,,,,,,,,,
51526,2025,LG,,11,,,12,2,0,0,,,,,,,,,,,,,4.66,0,0,0,0,0,0,-,46,180,9 2/3,
55111,2025,LG,0.293,40,75,15,22,5,1,1,15,0,7,2,18,0.427,0.369,,,,,,,,,,,,,,,,,
53101,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50106,2025,LG,,38,,,31,7,0,2,,,,,,,,,,,,,2.7,0,0,2,2,21,1,0.5,174,664,40,
51110,2025,LG,0.257,11,,13,26,,,4,,,12,4,24,,,,,,,,4.5,,,1,0,0,0,1,,,26,13
51100,2025,LG,0.208,44,72,12,15,1,1,3,9,1,,,,,,75,27,0,1,1,,,,,,,,,,,,
61145,2025,LG,,23,,,13,2,0,0,,,,,,,,,,,,,1.89,0,0,0,1,0,0,0,86,338,19,
69134,2025,LG,,37,,,31,3,1,3,,,,,,,,,,,,,5.23,0,0,6,1,1,7,0.857,133,546,32 2/3,
96153,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50904,2025,LG,,2,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,-,6,33,1 2/3,
52154,2025,LG,0.219,76,128,22,28,3,0,4,9,0,,,,,,156,43,0,2,0,,,,,,,,,,,,
53160,2025,LG,0.3,7,10,1,3,0,1,0,2,0,2,1,0,0.5,0.429,,,,,,,,,,,,,,,,,
69108,2025,LG,,42,,,48,8,2,4,,,,,,,,,,,,,4.79,0,0,1,2,3,4,0.333,207,865,47,
55165,2025,LG,0.276,78,196,28,54,10,1,3,28,4,23,3,46,0.383,0.359,,,,,,,,,,,,,,,,,
55100,2025,LG,0.173,29,52,6,9,0,0,0,5,0,6,0,4,0.173,0.259,,,,,,,,,,,,,,,,,
53100,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61101,2025,LG,,26,,,155,36,3,9,,,,,,,,,,,,,2.9,1,1,11,6,0,0,0.647,648,2410,155 1/3,
63950,2025,LG,,54,,,64,15,1,4,,,,,,,,,,,,,3.91,0,0,3,3,10,5,0.5,226,855,48 1/3,
68869,2025,LG,0.264,45,87,7,23,1,0,0,10,0,5,5,20,0.276,0.34,,,,,,,,,,,,,,,,,
67123,2025,LG,0.25,1,,0,1,,,0,,,0,1,0,,,,,,,,0,,,0,0,0,0,-,,,1,0
69159,2025,LG,,4,,,1,0,0,1,,,,,,,,,,,,,20.25,0,0,0,0,0,0,-,13,56,2 2/3,
54149,2025,상무,0.272,30,,20,31,,,2,,,27,5,25,,,,,,,,5.34,,,2,1,1,1,0.667,,,30 1/3,18
51163,2025,LG,0.326,39,,23,45,,,2,,,25,1,18,,,,,,,,5.09,,,1,0,0,13,1,,,35 1/3,20
52149,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54148,2025,LG,0.23,24,,33,43,,,4,,,35,6,50,,,,,,,,5.3,,,2,7,1,2,0.222,,,52 2/3,31
50054,2025,LG,0.237,83,173,24,41,9,2,1,17,3,,,,,,199,57,1,4,0,,,,,,,,,,,,
65905,2025,LG,0,19,5,6,0,0,0,0,0,1,,,,,,6,0,2,0,0,,,,,,,,,,,,
52163,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52103,2025,LG,0.282,119,103,37,29,5,0,0,2,8,,,,,,115,34,4,3,1,,,,,,,,,,,,
68419,2025,LG,,13,,,35,6,2,3,,,,,,,,,,,,,5.28,0,0,0,1,0,2,0,132,507,29,
55163,2025,LG,0.3,4,,2,3,,,0,,,4,0,3,,,,,,,,6.75,,,0,0,0,0,-,,,2 2/3,2
55146,2025,LG,,29,,,166,26,1,5,,,,,,,,,,,,,3.23,0,0,13,5,0,0,0.722,718,2734,173,
55138,2025,LG,,5,,,28,7,0,4,,,,,,,,,,,,,7.04,0,0,1,1,0,0,0.5,107,408,23,
55130,2025,LG,,8,,,39,7,1,2,,,,,,,,,,,,,2.86,0,0,6,2,0,0,0.75,184,713,44,
50107,2025,LG,0.538,4,,4,7,,,0,,,3,0,1,,,,,,,,15.43,,,0,0,2,0,-,,,2 1/3,4
63248,2025,LG,,29,,,12,5,0,1,,,,,,,,,,,,,5.61,0,0,2,3,0,1,0.4,105,434,25 2/3,
50108,2025,LG,0.188,15,32,2,6,2,0,0,2,0,,,,,,36,8,0,0,1,,,,,,,,,,,,
53102,2025,LG,0.219,10,,7,7,,,0,,,7,1,7,,,,,,,,7,,,1,0,0,1,1,,,9,7
52119,2025,LG,0.27,23,,13,24,,,4,,,16,0,19,,,,,,,,4.57,,,1,0,2,1,1,,,21 2/3,11
66108,2025,LG,0.301,48,163,31,49,4,0,1,16,3,,,,,,203,56,0,2,4,,,,,,,,,,,,
50705,2025,한화,,3,,,6,1,0,1,,,,,,,,,,,,,12,0,0,0,0,0,0,-,17,76,3,
52769,2025,한화,0.154,12,13,1,2,1,0,0,0,0,,,,,,13,3,0,0,0,,,,,,,,,,,,
55764,2025,한화,,5,,,5,1,0,1,,,,,,,,,,,,,8.44,0,0,0,0,0,0,-,28,129,5 1/3,
69702,2025,한화,0.296,70,189,29,56,10,2,5,32,6,18,2,36,0.45,0.357,,,,,,,,,,,,,,,,,
52703,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53701,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51713,2025,상무,0.222,13,,3,10,,,1,,,5,1,13,,,,,,,,2.25,,,1,0,6,1,1,,,12,3
51715,2025,한화,,5,,,16,2,1,0,,,,,,,,,,,,,3.07,0,0,0,1,0,0,0,66,259,14 2/3,
54705,2025,한화,0.272,21,,19,28,,,2,,,19,1,29,,,,,,,,5.4,,,4,0,0,2,1,,,26 2/3,16
65764,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65769,2025,한화,,70,,,29,5,0,0,,,,,,,,,,,,,2.36,0,0,2,1,2,5,0.667,188,754,45 2/3,
50710,2025,한화,0.297,21,,13,27,,,4,,,10,0,22,,,,,,,,4.44,,,1,1,6,1,0.5,,,24 1/3,12
53754,2025,한화,,66,,,49,7,3,2,,,,,,,,,,,,,2.7,0,0,1,3,33,2,0.25,268,1069,63 1/3,
50711,2025,한화,,5,,,3,0,0,1,,,,,,,,,,,,,23.63,0,0,0,0,0,0,-,17,68,2 2/3,
53708,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66715,2025,한화,0.08,10,25,2,2,0,0,1,3,0,,,,,,26,5,0,0,0,,,,,,,,,,,,
63765,2025,한화,,61,,,56,17,1,4,,,,,,,,,,,,,3.21,0,0,4,5,0,4,0.444,274,1073,61 2/3,
66704,2025,한화,0.258,116,291,39,75,15,0,3,19,5,,,,,,328,99,3,6,0,,,,,,,,,,,,
53702,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52717,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69737,2025,한화,0.255,140,525,96,134,26,2,32,100,14,,,,,,608,260,4,0,4,,,,,,,,,,,,
76715,2025,한화,,26,,,144,22,3,12,,,,,,,,,,,,,3.23,0,0,9,7,0,0,0.563,574,2268,139 1/3,
55703,2025,한화,0.323,59,232,40,75,18,2,10,38,1,,,,,,258,127,0,0,4,,,,,,,,,,,,
52701,2025,한화,,24,,,112,16,5,7,,,,,,,,,,,,,4.02,1,0,11,5,0,0,0.688,501,1947,121,
51705,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53764,2025,한화,0.322,138,516,69,166,29,2,12,79,16,,,,,,578,235,6,5,11,,,,,,,,,,,,
52711,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55711,2025,한화,0.311,13,,20,28,,,1,,,17,2,17,,,,,,,,6.55,,,1,1,0,1,0.5,,,22,16
66707,2025,한화,0.287,70,157,30,45,12,2,4,27,1,23,2,32,0.465,0.385,,,,,,,,,,,,,,,,,
67703,2025,한화,,72,,,64,13,1,4,,,,,,,,,,,,,4.02,0,0,4,3,0,15,0.571,286,1093,65,
55705,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68703,2025,한화,0.364,3,,1,4,,,0,,,0,1,1,,,,,,,,3,,,1,0,0,0,1,,,3,1
53706,2025,한화,0.286,2,,2,2,,,0,,,1,1,1,,,,,,,,10.8,,,0,0,0,1,-,,,1 2/3,2
50709,2025,한화,0,2,2,0,0,0,0,0,0,0,,,,,,2,0,0,0,0,,,,,,,,,,,,
52731,2025,한화,0.284,11,,21,27,,,2,,,17,1,27,,,,,,,,5.47,,,0,3,0,2,0,,,24 2/3,15
51761,2025,한화,0.269,37,,22,43,,,6,,,10,1,43,,,,,,,,4.32,,,3,4,1,4,0.429,,,41 2/3,20
69974,2025,한화,0.173,16,,7,26,,,2,,,10,4,31,,,,,,,,1.47,,,4,1,0,2,0.8,,,43,7
55798,2025,한화,0.235,87,213,40,50,16,0,5,36,2,31,2,58,0.38,0.329,,,,,,,,,,,,,,,,,
53711,2025,한화,0.368,5,,4,7,,,1,,,1,0,4,,,,,,,,3.6,,,0,1,0,1,0,,,5,2
77532,2025,한화,0.294,108,361,39,106,22,3,1,48,0,,,,,,405,137,4,4,2,,,,,,,,,,,,
51767,2025,한화,0.197,30,61,15,12,2,0,1,8,2,14,1,15,0.279,0.351,,,,,,,,,,,,,,,,,
53717,2025,한화,0.281,25,64,6,18,8,0,2,8,0,4,0,16,0.5,0.324,,,,,,,,,,,,,,,,,
64006,2025,한화,0.229,91,240,38,55,9,1,2,22,11,,,,,,267,72,1,6,1,,,,,,,,,,,,
51704,2025,한화,0.25,4,4,3,1,0,0,0,0,0,2,0,0,0.25,0.5,,,,,,,,,,,,,,,,,
79608,2025,한화,0.172,66,174,9,30,4,0,2,18,3,,,,,,196,40,0,4,1,,,,,,,,,,,,
50813,2025,한화,0.275,16,,15,28,,,1,,,6,1,17,,,,,,,,4.1,,,1,2,0,1,0.333,,,26 1/3,12
65056,2025,한화,,28,,,106,18,3,13,,,,,,,,,,,,,6.58,0,0,2,7,0,1,0.222,379,1540,80 2/3,
55707,2025,한화,0.5,1,,0,2,,,0,,,0,0,0,,,,,,,,0,,,0,0,0,0,-,,,1,0
55708,2025,한화,0.328,14,,15,20,,,1,,,12,2,17,,,,,,,,7.71,,,1,0,0,1,1,,,14,12
54755,2025,한화,,29,,,126,29,1,13,,,,,,,,,,,,,2.99,0,0,16,5,0,0,0.762,702,2752,171 2/3,
54702,2025,한화,,2,,,3,0,0,1,,,,,,,,,,,,,16.2,0,0,0,0,0,0,-,10,37,1 2/3,
69766,2025,한화,0.154,20,13,1,2,0,0,0,0,1,,,,,,16,2,0,2,0,,,,,,,,,,,,
52765,2025,한화,0.225,39,80,16,18,3,0,3,11,2,14,2,20,0.375,0.343,,,,,,,,,,,,,,,,,
63464,2025,한화,0.214,16,,5,12,,,0,,,8,1,7,,,,,,,,2.35,,,2,0,0,1,1,,,15 1/3,4
69213,2025,한화,,11,,,11,4,0,1,,,,,,,,,,,,,1.72,0,0,0,0,0,0,-,63,236,15 2/3,
54703,2025,한화,0.254,9,,7,18,,,0,,,8,2,14,,,,,,,,2.37,,,0,0,0,0,-,,,19,5
65703,2025,한화,0.258,110,240,34,62,11,3,1,35,1,,,,,,266,82,0,9,3,,,,,,,,,,,,
55704,2025,한화,0.3,10,,23,27,,,6,,,21,3,31,,,,,,,,8.46,,,1,2,0,0,0.333,,,22 1/3,21
65616,2025,한화,0.277,34,,16,38,,,4,,,18,0,31,,,,,,,,3,,,3,2,3,6,0.6,,,36,12
55710,2025,한화,0,3,4,0,0,0,0,0,0,0,,,,,,4,0,0,0,0,,,,,,,,,,,,
65117,2025,한화,,5,,,16,2,1,0,,,,,,,,,,,,,8,0,0,0,1,0,0,0,47,155,9,
52704,2025,한화,0.2,39,10,14,2,1,0,0,2,3,,,,,,12,3,4,1,0,,,,,,,,,,,,
52714,2025,한화,0.4,1,,2,2,,,1,,,1,0,1,,,,,,,,18,,,0,0,0,0,-,,,1,2
55712,2025,한화,1,4,1,1,1,0,1,0,1,0,,,,,,1,3,0,0,0,,,,,,,,,,,,
68700,2025,한화,0.196,125,204,57,40,7,0,4,23,22,,,,,,238,59,3,6,2,,,,,,,,,,,,
76812,2025,한화,0.202,96,124,4,25,2,1,1,12,1,,,,,,150,32,1,8,3,,,,,,,,,,,,
55706,2025,한화,0.207,19,29,6,6,1,0,0,5,1,4,0,3,0.241,0.303,,,,,,,,,,,,,,,,,
66657,2025,한화,0.275,113,316,47,87,13,0,10,41,1,,,,,,360,130,4,0,5,,,,,,,,,,,,
63749,2025,한화,0.262,14,,5,16,,,0,,,5,1,14,,,,,,,,2.81,,,1,0,0,2,1,,,16,5
60768,2025,한화,,14,,,14,5,0,0,,,,,,,,,,,,,3.97,0,0,0,1,0,0,0,51,181,11 1/3,
50704,2025,한화,0.167,17,30,2,5,1,0,1,2,2,,,,,,35,9,0,0,0,,,,,,,,,,,,
51762,2025,한화,1,2,1,1,1,0,0,0,0,0,,,,,,2,1,0,0,0,,,,,,,,,,,,
79764,2025,한화,0.265,14,,22,45,,,7,,,9,4,48,,,,,,,,4.3,,,3,2,0,1,0.6,,,44,21
77318,2025,한화,0.194,9,,6,6,,,2,,,7,0,13,,,,,,,,4.15,,,1,1,0,0,0.5,,,8 2/3,4
69645,2025,한화,0.275,29,,29,36,,,2,,,23,6,30,,,,,,,,6.34,,,2,2,2,3,0.5,,,32 2/3,23
51764,2025,한화,0.272,81,239,42,65,13,0,9,33,1,39,4,49,0.439,0.382,,,,,,,,,,,,,,,,,
54794,2025,한화,0.289,23,38,13,11,4,0,0,7,2,10,0,7,0.395,0.42,,,,,,,,,,,,,,,,,
55743,2025,한화,,49,,,33,6,1,6,,,,,,,,,,,,,3.1,0,0,3,0,0,3,1,213,939,49 1/3,
